taxon,lineage,conflict,pangolin_version,pangoLEARN_version,pango_version,status,note
IMG30S_2718,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2719,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2720,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2721,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2722,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2724,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2725,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2726,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2727,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2728,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2729,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_2730,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_4167,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4169,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_432,B.1.1.277,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_434,B.1.1.277,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_435,B.1.1.277,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_437,B.1.1.277,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4790,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4791,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4792,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4793,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4794,B.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4795,B.1.177.77,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4796,B.1.1.170,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4797,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4798,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4799,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4826,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4827,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4828,B.1.258.12,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4829,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4830,B.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4831,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4832,B.1.1.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4833,B.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4834,B.1.1.170,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4835,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4836,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4837,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_4838,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5370,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_5371,B.1.1,0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5372,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_5373,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_5374,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_5375,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_5376,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5495,B.1.1.170,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5496,B.1.177.8,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5497,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5499,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5500,B.1.177.8,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5501,B.1.416.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5502,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5503,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5504,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5505,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5506,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5507,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5508,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5509,B.1.1.170,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5510,B.1.1.277,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5511,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5513,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5514,B.1.527,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_5515,B.1.1.243,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_6043,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6044,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6045,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6046,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6047,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6048,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6049,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6050,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6051,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6052,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6053,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6054,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6055,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6056,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6057,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6058,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6059,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,14/17 B.1.1.7 SNPs (3 ref and 0 other)
IMG30S_6060,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6061,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6062,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6063,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6064,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6065,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6066,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6067,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6068,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6069,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6070,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6071,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6072,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6073,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6074,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6075,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6076,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6077,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6078,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,14/17 B.1.1.7 SNPs (3 ref and 0 other)
IMG30S_6079,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6080,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6081,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6082,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6083,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6084,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6085,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6086,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6087,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6088,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6089,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6090,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6091,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6092,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6093,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6094,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6095,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6096,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6097,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6098,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6099,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6100,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6101,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6102,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6238,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6239,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6240,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6241,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6242,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6243,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6244,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6245,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6246,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6247,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6248,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6249,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6250,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6251,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6252,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6253,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6254,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6255,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6256,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6257,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6258,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6259,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6282,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6283,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6284,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6285,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6286,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6287,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6288,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (1 ref and 0 other)
IMG30S_6289,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (2 ref and 0 other)
IMG30S_6290,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6291,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6292,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_6295,B.1.351,0,2.4.2,2021-05-19,v1.2.6,passed_qc,8/9 B.1.351 SNPs (1 ref and 0 other)
IMG30S_849,B.1.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_850,B.1.1.277,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_851,B.1.1.277,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_852,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_853,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_854,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_855,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_856,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_857,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_858,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_859,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_860,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_861,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_862,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_863,C.35,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_864,C.35,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_867,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_868,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_870,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_871,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_873,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_874,B.1.416.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_876,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_877,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_878,B.1.416.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_879,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_880,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_881,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_882,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_883,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_885,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_886,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_887,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_888,B.1.1.277,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_889,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_890,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_891,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_892,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_893,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_894,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_895,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_896,B.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_897,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_898,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_899,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_900,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_901,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_902,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_903,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_904,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_905,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_906,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_907,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_908,B.1.1.374,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_909,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_910,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_911,C.35,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_912,B.1.160,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_913,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_914,B.1.221,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_915,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_916,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_917,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_918,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
IMG30S_919,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
IMG30S_920,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
